experience_id,user,liked,shared,bucketlist,purchased,attended,score,age,avg_accomodation_cost,avg_transport_cost,name,description,adventureLevel,price,gender_Male,featured,rating
64fca0063d690a3e195ee937,38,1,1,0,0,0,2,38,0,0,Art Viewing at Nairobi Gallery,"Journey into the heart of Kenyan art and culture at the Nairobi Gallery. Housed in a historic building, this enchanting space showcases a diverse collection of contemporary and traditional African art. From vibrant paintings to intricately carved sculptures, every piece tells a story of creativity and heritage.

The gallery also features a captivating exhibition on the life and works of renowned Kenyan artist S.M. Ngurangani. It's a rare opportunity to delve into the legacy of a local artistic icon.

For history enthusiasts, the gallery is situated in the old PC's office, a colonial-era building with its own rich story. The architecture itself is a window into Nairobi's past.

Whether you're an art lover, a history buff, or simply seeking inspiration, the Nairobi Gallery offers a dynamic and enriching experience. Come, be captivated by the artistic tapestry that defines Kenya's cultural landscape. Don't miss this chance to immerse yourself in the vibrant world of Kenyan art at the Nairobi Gallery!





",4,5555,0,1,-1.015708019
64fc7f3d3d690a3e195ee882,38,1,0,1,1,1,4,38,0,0,Experience Kenyan Culture at Bomas of Kenya,"Discover the beating heart of Kenyan culture at Bomas of Kenya. This living museum is a vibrant celebration of the country's diverse ethnic groups, showcasing their traditional music, dance, art, and crafts.

Be enthralled by dynamic performances that transport you through the rhythms and movements of Kenya's rich cultural tapestry. From the energetic Maasai warriors to the graceful coastal Swahili dancers, each act is a testament to the country's artistic prowess.

Explore the authentic homesteads, meticulously recreated to offer insight into the traditional lifestyles of different communities. Witness skilled artisans at work, creating intricate crafts that echo centuries-old traditions.

The Bomas of Kenya experience isn't just a show; it's an immersive journey into the heart and soul of Kenya. It's a vibrant, sensory feast that leaves you with a deep appreciation for the cultural mosaic that defines this remarkable nation. Don't miss this opportunity to be captivated by the spirit of Kenya!




",5.333333333,5555,0,1,-1.015708019
64fc90f13d690a3e195ee8e0,38,0,1,1,0,0,2,38,0,0,Kazuri Beads Factory Tour,"Step into the world of Kazuri Beads Factory, where creativity meets empowerment. This enchanting workshop is a testament to the skill and artistry of Kenyan women, who craft exquisite ceramic beads and pottery.

Witness the intricate process as these talented artisans shape, paint, and glaze each bead by hand. The result? Unique, one-of-a-kind creations that reflect the vibrant culture of Kenya.

By supporting Kazuri, you're not just acquiring beautiful jewelry and pottery; you're empowering local women and contributing to sustainable, fair-trade practices. Each purchase directly impacts the lives of these artisans, providing them with fair wages, healthcare, and education.

Whether you're seeking a meaningful souvenir or simply appreciating the artistry, a visit to Kazuri Beads Factory is an opportunity to be part of a positive change. Come, experience the beauty of Kenyan craftsmanship and be a part of a story of empowerment and artistry.




",5.2,5555,0,1,-1.015708019
64fc46763d690a3e195ee6c6,38,1,0,0,0,0,1,38,0,0,Lunch with Elephants : Sheldrick Wildlife Trust,"Embark on a transformative journey at the Sheldrick Wildlife Trust. This sanctuary stands as a beacon of hope for orphaned elephants and rhinos, providing them with expert care and unwavering love. Witness firsthand the incredible dedication of the caretakers as they nurture these majestic creatures back to health.

Immerse yourself in the heartwarming stories of resilience and recovery, and learn about the Trust's pioneering conservation efforts. The educational programs offer a deep understanding of wildlife conservation, inspiring a new generation of stewards for our planet.

In this sanctuary of compassion, you have the opportunity to adopt an orphaned elephant and become a part of their extraordinary journey to freedom. Your visit to the Sheldrick Wildlife Trust isn't just a visit; it's a chance to be a force of positive change for our endangered wildlife.",6.5,5555,0,0,-1.015708019
64fc9b6b3d690a3e195ee90a,38,1,1,1,0,0,3,38,0,0,Trip to Nairobi Snake Park,"
Dive into the fascinating world of reptiles at Nairobi Snake Park. Witness an incredible variety of snakes and other reptiles up close. Expert guides provide insights into their behavior. Discover valuable information on snakebite prevention. It's a unique opportunity for nature enthusiasts and curious minds alike. Explore and appreciate Kenya's rich biodiversity at Nairobi Snake Park!



",6,5555,0,1,-1.015708019
64fc4dd63d690a3e195ee6ee,38,1,1,0,0,0,2,38,0,0,Nairobi National Museum Tour,"Explore the wonders of Kenya's rich heritage at the Nairobi National Museum. Immerse yourself in a captivating journey through art, history, and culture. Marvel at the exquisite collection of ancient artifacts, from prehistoric tools to stunning contemporary art pieces.

Delve into the vibrant tapestry of Kenya's diverse ethnic groups, each with its own unique traditions and crafts. The museum's botanical gardens provide a serene oasis in the heart of the city, showcasing indigenous plant species.

For the science enthusiast, the museum boasts an impressive array of natural history exhibits, including fossils and geological wonders. Engaging interactive displays make learning a joy for visitors of all ages.

With its dynamic blend of education and entertainment, the Nairobi National Museum offers an enriching experience that celebrates the beauty and diversity of Kenya's heritage. Don't miss out on this extraordinary cultural treasure trove!





",4.5,5555,0,1,-1.015708019
64fc46763d690a3e195ee6c6,38,1,0,0,0,0,1,38,0,0,Lunch with Elephants : Sheldrick Wildlife Trust,"Embark on a transformative journey at the Sheldrick Wildlife Trust. This sanctuary stands as a beacon of hope for orphaned elephants and rhinos, providing them with expert care and unwavering love. Witness firsthand the incredible dedication of the caretakers as they nurture these majestic creatures back to health.

Immerse yourself in the heartwarming stories of resilience and recovery, and learn about the Trust's pioneering conservation efforts. The educational programs offer a deep understanding of wildlife conservation, inspiring a new generation of stewards for our planet.

In this sanctuary of compassion, you have the opportunity to adopt an orphaned elephant and become a part of their extraordinary journey to freedom. Your visit to the Sheldrick Wildlife Trust isn't just a visit; it's a chance to be a force of positive change for our endangered wildlife.",6.5,5555,0,0,-1.015708019
64fc3d483d690a3e195ee6a4,38,0,0,0,0,0,0,38,0,0,Out of Africa Experience : Karen Blixen Museum,"Step into the captivating world of Karen Blixen at her namesake museum. Wander through the very rooms where the author of ""Out of Africa"" lived and be transported to colonial Kenya. The beautifully preserved estate and lush gardens provide a vivid glimpse into a bygone era.

Marvel at the carefully curated exhibits showcasing Blixen's life, her works, and the rich history of the region. From vintage photographs to personal memorabilia, every corner tells a story.

Explore the serene landscape that inspired her writing, and relish the tranquility that still lingers in the air. Don't miss this chance to walk in the footsteps of a literary legend. The Karen Blixen Museum promises an unforgettable journey through time.",4,5555,0,1,-1.015708019
64fc7f3d3d690a3e195ee882,38,1,1,0,1,0,3,38,0,0,Experience Kenyan Culture at Bomas of Kenya,"Discover the beating heart of Kenyan culture at Bomas of Kenya. This living museum is a vibrant celebration of the country's diverse ethnic groups, showcasing their traditional music, dance, art, and crafts.

Be enthralled by dynamic performances that transport you through the rhythms and movements of Kenya's rich cultural tapestry. From the energetic Maasai warriors to the graceful coastal Swahili dancers, each act is a testament to the country's artistic prowess.

Explore the authentic homesteads, meticulously recreated to offer insight into the traditional lifestyles of different communities. Witness skilled artisans at work, creating intricate crafts that echo centuries-old traditions.

The Bomas of Kenya experience isn't just a show; it's an immersive journey into the heart and soul of Kenya. It's a vibrant, sensory feast that leaves you with a deep appreciation for the cultural mosaic that defines this remarkable nation. Don't miss this opportunity to be captivated by the spirit of Kenya!




",5.333333333,5555,0,1,-1.015708019
64fc2511148fd2e0b23d5031,38,1,1,1,1,1,5,38,0,0,Game Drive at Nairobi National Park,"Experience the best of both worlds at Nairobi National Park! Imagine witnessing lions, giraffes, and zebras against the backdrop of Nairobi's iconic skyline. This unique wildlife haven is practically in the heart of the city.

Get up close with incredible wildlife and discover over 400 bird species. It's a paradise for nature lovers and urban explorers alike. Don't miss this opportunity to enjoy the beauty of the wild within the city's embrace. Nairobi National Park - where urban meets the untamed!",6.5,5555,0,0,-1.015708019
64fc7f3d3d690a3e195ee882,38,1,0,0,0,0,1,38,0,0,Experience Kenyan Culture at Bomas of Kenya,"Discover the beating heart of Kenyan culture at Bomas of Kenya. This living museum is a vibrant celebration of the country's diverse ethnic groups, showcasing their traditional music, dance, art, and crafts.

Be enthralled by dynamic performances that transport you through the rhythms and movements of Kenya's rich cultural tapestry. From the energetic Maasai warriors to the graceful coastal Swahili dancers, each act is a testament to the country's artistic prowess.

Explore the authentic homesteads, meticulously recreated to offer insight into the traditional lifestyles of different communities. Witness skilled artisans at work, creating intricate crafts that echo centuries-old traditions.

The Bomas of Kenya experience isn't just a show; it's an immersive journey into the heart and soul of Kenya. It's a vibrant, sensory feast that leaves you with a deep appreciation for the cultural mosaic that defines this remarkable nation. Don't miss this opportunity to be captivated by the spirit of Kenya!




",5.333333333,5555,0,1,-1.015708019
64fc8bc73d690a3e195ee898,38,1,0,0,0,0,1,38,0,0,Souvenir Shopping at Maasai Market,"Dive into the vibrant world of Kenyan artistry at the Maasai Market. This bustling marketplace is a kaleidoscope of color and creativity, where skilled artisans showcase their finest crafts. From intricately beaded jewelry to hand-carved sculptures, every piece tells a story of tradition and craftsmanship.

Engage with the warm and welcoming Maasai vendors, who share the stories behind their creations. The market offers a unique opportunity to acquire authentic, one-of-a-kind souvenirs directly from the hands of the talented makers.

The Maasai Market is a cultural experience in itself, offering a glimpse into the traditions and heritage of the Maasai people. It's a chance to support local artists and take home a piece of Kenya's artistic legacy.

Whether you're seeking a special keepsake or simply reveling in the sensory delight of the market, this bustling hub of creativity is a must-visit. Don't miss the chance to explore the Maasai Market and take home a piece of Kenya's artistic soul!





",4,5555,0,1,-1.015708019
64fc46763d690a3e195ee6c6,38,1,1,1,0,0,3,38,0,0,Lunch with Elephants : Sheldrick Wildlife Trust,"Embark on a transformative journey at the Sheldrick Wildlife Trust. This sanctuary stands as a beacon of hope for orphaned elephants and rhinos, providing them with expert care and unwavering love. Witness firsthand the incredible dedication of the caretakers as they nurture these majestic creatures back to health.

Immerse yourself in the heartwarming stories of resilience and recovery, and learn about the Trust's pioneering conservation efforts. The educational programs offer a deep understanding of wildlife conservation, inspiring a new generation of stewards for our planet.

In this sanctuary of compassion, you have the opportunity to adopt an orphaned elephant and become a part of their extraordinary journey to freedom. Your visit to the Sheldrick Wildlife Trust isn't just a visit; it's a chance to be a force of positive change for our endangered wildlife.",6.5,5555,0,0,-1.015708019
64fc7a953d690a3e195ee83c,38,1,0,0,0,0,1,38,0,0,Hangout with Giraffes,"Step into a world of wonder at the Giraffe Centre, where conservation meets unforgettable encounters. Get up close and personal with these gentle giants, hand-feeding them and learning about their fascinating behavior and conservation efforts.

Immerse yourself in the lush surroundings, where indigenous flora and fauna thrive. The elevated platform offers breathtaking views of Nairobi National Park, creating a picturesque backdrop for your giraffe rendezvous.

The Giraffe Centre isn't just about fun interactions; it's about education and conservation. Discover how this center is dedicated to the preservation of the endangered Rothschild's giraffe through crucial breeding programs and habitat protection.

By visiting the Giraffe Centre, you're not only creating memories but also actively contributing to the conservation of these majestic creatures. This experience promises a day of awe, insight, and a genuine connection with nature. Don't miss this chance to be part of something truly special!




",6.5,5555,0,0,-1.015708019
64fc4dd63d690a3e195ee6ee,38,0,0,0,0,0,0,38,0,0,Nairobi National Museum Tour,"Explore the wonders of Kenya's rich heritage at the Nairobi National Museum. Immerse yourself in a captivating journey through art, history, and culture. Marvel at the exquisite collection of ancient artifacts, from prehistoric tools to stunning contemporary art pieces.

Delve into the vibrant tapestry of Kenya's diverse ethnic groups, each with its own unique traditions and crafts. The museum's botanical gardens provide a serene oasis in the heart of the city, showcasing indigenous plant species.

For the science enthusiast, the museum boasts an impressive array of natural history exhibits, including fossils and geological wonders. Engaging interactive displays make learning a joy for visitors of all ages.

With its dynamic blend of education and entertainment, the Nairobi National Museum offers an enriching experience that celebrates the beauty and diversity of Kenya's heritage. Don't miss out on this extraordinary cultural treasure trove!





",4.5,5555,0,1,-1.015708019
64fc4dd63d690a3e195ee6ee,38,0,1,0,1,1,2,38,0,0,Nairobi National Museum Tour,"Explore the wonders of Kenya's rich heritage at the Nairobi National Museum. Immerse yourself in a captivating journey through art, history, and culture. Marvel at the exquisite collection of ancient artifacts, from prehistoric tools to stunning contemporary art pieces.

Delve into the vibrant tapestry of Kenya's diverse ethnic groups, each with its own unique traditions and crafts. The museum's botanical gardens provide a serene oasis in the heart of the city, showcasing indigenous plant species.

For the science enthusiast, the museum boasts an impressive array of natural history exhibits, including fossils and geological wonders. Engaging interactive displays make learning a joy for visitors of all ages.

With its dynamic blend of education and entertainment, the Nairobi National Museum offers an enriching experience that celebrates the beauty and diversity of Kenya's heritage. Don't miss out on this extraordinary cultural treasure trove!





",4.5,5555,0,1,-1.015708019
65083cd6313443081a272366,38,1,0,0,0,0,1,38,0,0,Tour the Fort Jesus Museum,"Embark on a journey through history at Fort Jesus Museum, a living testament to Kenya's rich maritime heritage. Explore the well-preserved fortress that once guarded the coastal town of Mombasa. Its intriguing architecture and strategic design offer a glimpse into a bygone era of trade, conquest, and cultural exchange.

Inside, an impressive collection of artifacts and exhibits vividly narrate the story of the Swahili Coast, showcasing the diverse cultures and influences that shaped this region. From ancient pottery to weaponry, each item tells a tale of resilience and adaptation.

The museum's location, overlooking the Indian Ocean, provides a spectacular backdrop to your historical exploration. It's a mesmerizing blend of natural beauty and human ingenuity.

For history buffs and curious minds alike, Fort Jesus Museum is a captivating journey through time. It's a chance to connect with Kenya's seafaring past and gain a deeper appreciation for its place in global history. Don't miss this opportunity to be transported to an era of exploration and cultural exchange. Fort Jesus Museum invites you to be part of its living legacy!




",4.833333333,5555,0,1,-1.015708019
64dfb10e7792cee05d3328d3,39,1,1,0,0,0,2,25,1400,600,Wasini Day Trip,"Look for dolphins as you cruise the Indian Ocean then snorkel among rich marine life on this fascinating trip, with transfers from select Diani Beach hotels. Learn about East Africa's dark history on a tour of the Slave Caves in Shimoni fishing village, then board a traditional dhow to sail to Wasini Island and snorkel the Kisite-Mpunguti Marine National Park and Reserve. Stay fueled with lunch, snacks, and drinks.",5,6500,0,0,3.419046116
64fca7ce3d690a3e195ee97a,39,0,1,0,1,0,3,25,1400,600,Birthday Party at CJ's Restaurant,"Indulge in a culinary journey at CJ's Restaurant, where every dish is a masterpiece. From delectable starters to mouthwatering main courses, their menu is a symphony of flavors crafted with precision and passion.

The inviting ambiance and attentive service create an unforgettable dining experience. Whether you're savoring a leisurely brunch or enjoying an intimate dinner, CJ's offers an atmosphere that's perfect for any occasion.

For coffee connoisseurs, their specialty brews are a true delight. Pair it with a sumptuous dessert for the perfect ending to your meal.

CJ's Restaurant isn't just about food; it's about creating cherished memories through exceptional dining. Whether you're a food enthusiast or simply seeking a delightful meal, CJ's Restaurant is your destination for culinary excellence. Don't miss out on an extraordinary dining experience at CJ's!





",4.5,5555,0,1,3.419046116
64fc7f3d3d690a3e195ee882,39,0,0,0,0,0,0,25,1400,600,Experience Kenyan Culture at Bomas of Kenya,"Discover the beating heart of Kenyan culture at Bomas of Kenya. This living museum is a vibrant celebration of the country's diverse ethnic groups, showcasing their traditional music, dance, art, and crafts.

Be enthralled by dynamic performances that transport you through the rhythms and movements of Kenya's rich cultural tapestry. From the energetic Maasai warriors to the graceful coastal Swahili dancers, each act is a testament to the country's artistic prowess.

Explore the authentic homesteads, meticulously recreated to offer insight into the traditional lifestyles of different communities. Witness skilled artisans at work, creating intricate crafts that echo centuries-old traditions.

The Bomas of Kenya experience isn't just a show; it's an immersive journey into the heart and soul of Kenya. It's a vibrant, sensory feast that leaves you with a deep appreciation for the cultural mosaic that defines this remarkable nation. Don't miss this opportunity to be captivated by the spirit of Kenya!




",5.333333333,5555,0,1,3.419046116
64fc3d483d690a3e195ee6a4,39,0,0,0,0,0,0,25,1400,600,Out of Africa Experience : Karen Blixen Museum,"Step into the captivating world of Karen Blixen at her namesake museum. Wander through the very rooms where the author of ""Out of Africa"" lived and be transported to colonial Kenya. The beautifully preserved estate and lush gardens provide a vivid glimpse into a bygone era.

Marvel at the carefully curated exhibits showcasing Blixen's life, her works, and the rich history of the region. From vintage photographs to personal memorabilia, every corner tells a story.

Explore the serene landscape that inspired her writing, and relish the tranquility that still lingers in the air. Don't miss this chance to walk in the footsteps of a literary legend. The Karen Blixen Museum promises an unforgettable journey through time.",4,5555,0,1,3.419046116
64fca0063d690a3e195ee937,39,1,0,1,0,0,2,25,1400,600,Art Viewing at Nairobi Gallery,"Journey into the heart of Kenyan art and culture at the Nairobi Gallery. Housed in a historic building, this enchanting space showcases a diverse collection of contemporary and traditional African art. From vibrant paintings to intricately carved sculptures, every piece tells a story of creativity and heritage.

The gallery also features a captivating exhibition on the life and works of renowned Kenyan artist S.M. Ngurangani. It's a rare opportunity to delve into the legacy of a local artistic icon.

For history enthusiasts, the gallery is situated in the old PC's office, a colonial-era building with its own rich story. The architecture itself is a window into Nairobi's past.

Whether you're an art lover, a history buff, or simply seeking inspiration, the Nairobi Gallery offers a dynamic and enriching experience. Come, be captivated by the artistic tapestry that defines Kenya's cultural landscape. Don't miss this chance to immerse yourself in the vibrant world of Kenyan art at the Nairobi Gallery!





",4,5555,0,1,3.419046116
64fc7f3d3d690a3e195ee882,39,1,0,0,0,0,1,25,1400,600,Experience Kenyan Culture at Bomas of Kenya,"Discover the beating heart of Kenyan culture at Bomas of Kenya. This living museum is a vibrant celebration of the country's diverse ethnic groups, showcasing their traditional music, dance, art, and crafts.

Be enthralled by dynamic performances that transport you through the rhythms and movements of Kenya's rich cultural tapestry. From the energetic Maasai warriors to the graceful coastal Swahili dancers, each act is a testament to the country's artistic prowess.

Explore the authentic homesteads, meticulously recreated to offer insight into the traditional lifestyles of different communities. Witness skilled artisans at work, creating intricate crafts that echo centuries-old traditions.

The Bomas of Kenya experience isn't just a show; it's an immersive journey into the heart and soul of Kenya. It's a vibrant, sensory feast that leaves you with a deep appreciation for the cultural mosaic that defines this remarkable nation. Don't miss this opportunity to be captivated by the spirit of Kenya!




",5.333333333,5555,0,1,3.419046116
64fca2693d690a3e195ee94d,39,0,0,0,0,0,0,25,1400,600,Dive into the Fourteen Falls,"Fourteen Falls is nature's masterpiece. Witness the breathtaking waterfall surrounded by lush greenery. Capture the magic on a boat ride or from the viewing platforms. It's a haven for nature lovers, offering a day of adventure and serenity. Experience this marvel just a short trip from Nairobi. Don't miss the chance to be awed by Fourteen Falls!",6,5555,0,1,3.419046116
64fc3d483d690a3e195ee6a4,39,1,0,0,1,0,2,25,1400,600,Out of Africa Experience : Karen Blixen Museum,"Step into the captivating world of Karen Blixen at her namesake museum. Wander through the very rooms where the author of ""Out of Africa"" lived and be transported to colonial Kenya. The beautifully preserved estate and lush gardens provide a vivid glimpse into a bygone era.

Marvel at the carefully curated exhibits showcasing Blixen's life, her works, and the rich history of the region. From vintage photographs to personal memorabilia, every corner tells a story.

Explore the serene landscape that inspired her writing, and relish the tranquility that still lingers in the air. Don't miss this chance to walk in the footsteps of a literary legend. The Karen Blixen Museum promises an unforgettable journey through time.",4,5555,0,1,3.419046116
64fc7f3d3d690a3e195ee882,39,0,0,0,0,0,0,25,1400,600,Experience Kenyan Culture at Bomas of Kenya,"Discover the beating heart of Kenyan culture at Bomas of Kenya. This living museum is a vibrant celebration of the country's diverse ethnic groups, showcasing their traditional music, dance, art, and crafts.

Be enthralled by dynamic performances that transport you through the rhythms and movements of Kenya's rich cultural tapestry. From the energetic Maasai warriors to the graceful coastal Swahili dancers, each act is a testament to the country's artistic prowess.

Explore the authentic homesteads, meticulously recreated to offer insight into the traditional lifestyles of different communities. Witness skilled artisans at work, creating intricate crafts that echo centuries-old traditions.

The Bomas of Kenya experience isn't just a show; it's an immersive journey into the heart and soul of Kenya. It's a vibrant, sensory feast that leaves you with a deep appreciation for the cultural mosaic that defines this remarkable nation. Don't miss this opportunity to be captivated by the spirit of Kenya!




",5.333333333,5555,0,1,3.419046116
65285a2e66f321cbd9ef4ba0,39,1,1,0,1,0,3,25,1400,600,Boat Ride & Crescent Island Walking Safari,"Discover the enchanting Crescent Island with a Boat Ride and Walking Safari. Your adventure begins as we glide across the shimmering waters of Lake Naivasha to this exclusive private island. Once ashore, you'll be welcomed by a stunning array of wildlife, including impalas and graceful ostriches. A knowledgeable guide will illuminate the island's history, formed by volcanic activity, and how the submerged acacias represent its ever-changing story.

This walking safari is more than a nature stroll; it's a voyage through time. As you explore the island, you'll gain a profound appreciation for its evolving landscape and the remarkable creatures that inhabit it. Crescent Island beckons you to connect with the natural world and fosters a sense of stewardship for our environment.

Immerse yourself in the serenity of this sanctuary, where the bond between humanity and nature is palpable. The Boat Ride and Crescent Island Walking Safari is an invitation to join the island's story, witness nature's resilience, and embrace the call to preserve our planet's wonders.",6.6,4500,0,1,3.419046116
64fc46763d690a3e195ee6c6,39,1,0,0,0,0,1,25,1400,600,Lunch with Elephants : Sheldrick Wildlife Trust,"Embark on a transformative journey at the Sheldrick Wildlife Trust. This sanctuary stands as a beacon of hope for orphaned elephants and rhinos, providing them with expert care and unwavering love. Witness firsthand the incredible dedication of the caretakers as they nurture these majestic creatures back to health.

Immerse yourself in the heartwarming stories of resilience and recovery, and learn about the Trust's pioneering conservation efforts. The educational programs offer a deep understanding of wildlife conservation, inspiring a new generation of stewards for our planet.

In this sanctuary of compassion, you have the opportunity to adopt an orphaned elephant and become a part of their extraordinary journey to freedom. Your visit to the Sheldrick Wildlife Trust isn't just a visit; it's a chance to be a force of positive change for our endangered wildlife.",6.5,5555,0,0,3.419046116
65083cd6313443081a272366,39,0,0,0,0,0,0,25,1400,600,Tour the Fort Jesus Museum,"Embark on a journey through history at Fort Jesus Museum, a living testament to Kenya's rich maritime heritage. Explore the well-preserved fortress that once guarded the coastal town of Mombasa. Its intriguing architecture and strategic design offer a glimpse into a bygone era of trade, conquest, and cultural exchange.

Inside, an impressive collection of artifacts and exhibits vividly narrate the story of the Swahili Coast, showcasing the diverse cultures and influences that shaped this region. From ancient pottery to weaponry, each item tells a tale of resilience and adaptation.

The museum's location, overlooking the Indian Ocean, provides a spectacular backdrop to your historical exploration. It's a mesmerizing blend of natural beauty and human ingenuity.

For history buffs and curious minds alike, Fort Jesus Museum is a captivating journey through time. It's a chance to connect with Kenya's seafaring past and gain a deeper appreciation for its place in global history. Don't miss this opportunity to be transported to an era of exploration and cultural exchange. Fort Jesus Museum invites you to be part of its living legacy!




",4.833333333,5555,0,1,3.419046116
64fc8bc73d690a3e195ee898,39,1,1,1,1,1,5,25,1400,600,Souvenir Shopping at Maasai Market,"Dive into the vibrant world of Kenyan artistry at the Maasai Market. This bustling marketplace is a kaleidoscope of color and creativity, where skilled artisans showcase their finest crafts. From intricately beaded jewelry to hand-carved sculptures, every piece tells a story of tradition and craftsmanship.

Engage with the warm and welcoming Maasai vendors, who share the stories behind their creations. The market offers a unique opportunity to acquire authentic, one-of-a-kind souvenirs directly from the hands of the talented makers.

The Maasai Market is a cultural experience in itself, offering a glimpse into the traditions and heritage of the Maasai people. It's a chance to support local artists and take home a piece of Kenya's artistic legacy.

Whether you're seeking a special keepsake or simply reveling in the sensory delight of the market, this bustling hub of creativity is a must-visit. Don't miss the chance to explore the Maasai Market and take home a piece of Kenya's artistic soul!





",4,5555,0,1,3.419046116
64fc46763d690a3e195ee6c6,40,1,0,0,0,0,1,33,800,150,Lunch with Elephants : Sheldrick Wildlife Trust,"Embark on a transformative journey at the Sheldrick Wildlife Trust. This sanctuary stands as a beacon of hope for orphaned elephants and rhinos, providing them with expert care and unwavering love. Witness firsthand the incredible dedication of the caretakers as they nurture these majestic creatures back to health.

Immerse yourself in the heartwarming stories of resilience and recovery, and learn about the Trust's pioneering conservation efforts. The educational programs offer a deep understanding of wildlife conservation, inspiring a new generation of stewards for our planet.

In this sanctuary of compassion, you have the opportunity to adopt an orphaned elephant and become a part of their extraordinary journey to freedom. Your visit to the Sheldrick Wildlife Trust isn't just a visit; it's a chance to be a force of positive change for our endangered wildlife.",6.5,5555,1,0,-1.463457558
64dfb10e7792cee05d3328d3,40,1,0,0,0,0,1,33,800,150,Wasini Day Trip,"Look for dolphins as you cruise the Indian Ocean then snorkel among rich marine life on this fascinating trip, with transfers from select Diani Beach hotels. Learn about East Africa's dark history on a tour of the Slave Caves in Shimoni fishing village, then board a traditional dhow to sail to Wasini Island and snorkel the Kisite-Mpunguti Marine National Park and Reserve. Stay fueled with lunch, snacks, and drinks.",5,6500,1,0,-1.463457558
64fca7ce3d690a3e195ee97a,40,1,0,0,0,0,1,33,800,150,Birthday Party at CJ's Restaurant,"Indulge in a culinary journey at CJ's Restaurant, where every dish is a masterpiece. From delectable starters to mouthwatering main courses, their menu is a symphony of flavors crafted with precision and passion.

The inviting ambiance and attentive service create an unforgettable dining experience. Whether you're savoring a leisurely brunch or enjoying an intimate dinner, CJ's offers an atmosphere that's perfect for any occasion.

For coffee connoisseurs, their specialty brews are a true delight. Pair it with a sumptuous dessert for the perfect ending to your meal.

CJ's Restaurant isn't just about food; it's about creating cherished memories through exceptional dining. Whether you're a food enthusiast or simply seeking a delightful meal, CJ's Restaurant is your destination for culinary excellence. Don't miss out on an extraordinary dining experience at CJ's!





",4.5,5555,1,1,-1.463457558
64fc46763d690a3e195ee6c6,40,1,0,0,0,0,1,33,800,150,Lunch with Elephants : Sheldrick Wildlife Trust,"Embark on a transformative journey at the Sheldrick Wildlife Trust. This sanctuary stands as a beacon of hope for orphaned elephants and rhinos, providing them with expert care and unwavering love. Witness firsthand the incredible dedication of the caretakers as they nurture these majestic creatures back to health.

Immerse yourself in the heartwarming stories of resilience and recovery, and learn about the Trust's pioneering conservation efforts. The educational programs offer a deep understanding of wildlife conservation, inspiring a new generation of stewards for our planet.

In this sanctuary of compassion, you have the opportunity to adopt an orphaned elephant and become a part of their extraordinary journey to freedom. Your visit to the Sheldrick Wildlife Trust isn't just a visit; it's a chance to be a force of positive change for our endangered wildlife.",6.5,5555,1,0,-1.463457558
6507ee68313443081a27234a,40,1,0,0,1,0,2,33,800,150,Nairobi Mamba Village,"Dive into an unforgettable reptilian adventure at Nairobi Mamba Village. This extraordinary sanctuary is a haven for crocodile enthusiasts and nature lovers alike. Witness the sheer power and grace of these ancient creatures during thrilling feeding sessions.

But Nairobi Mamba Village offers more than just crocodiles. Its lush gardens and tranquil ponds create a serene atmosphere, perfect for a leisurely stroll or a relaxing boat ride. The botanical beauty provides a refreshing contrast to the excitement of the crocodile encounters.

For those seeking a bit of culinary delight, the Mamba Restaurant serves up delectable dishes, including, of course, crocodile meat. It's a unique gastronomic experience you won't find elsewhere.

Whether you're an adventure seeker, a nature enthusiast, or simply in search of a memorable day out, Nairobi Mamba Village has something for everyone. Come and experience the thrill, beauty, and culinary delights that make this sanctuary a must-visit destination. Don't miss out on the unique experience that Nairobi Mamba Village offers!




",6,5555,1,1,-1.463457558
64fc4dd63d690a3e195ee6ee,40,1,1,0,1,1,4,33,800,150,Nairobi National Museum Tour,"Explore the wonders of Kenya's rich heritage at the Nairobi National Museum. Immerse yourself in a captivating journey through art, history, and culture. Marvel at the exquisite collection of ancient artifacts, from prehistoric tools to stunning contemporary art pieces.

Delve into the vibrant tapestry of Kenya's diverse ethnic groups, each with its own unique traditions and crafts. The museum's botanical gardens provide a serene oasis in the heart of the city, showcasing indigenous plant species.

For the science enthusiast, the museum boasts an impressive array of natural history exhibits, including fossils and geological wonders. Engaging interactive displays make learning a joy for visitors of all ages.

With its dynamic blend of education and entertainment, the Nairobi National Museum offers an enriching experience that celebrates the beauty and diversity of Kenya's heritage. Don't miss out on this extraordinary cultural treasure trove!





",4.5,5555,1,1,-1.463457558
64fc9b6b3d690a3e195ee90a,40,1,0,0,0,0,1,33,800,150,Trip to Nairobi Snake Park,"
Dive into the fascinating world of reptiles at Nairobi Snake Park. Witness an incredible variety of snakes and other reptiles up close. Expert guides provide insights into their behavior. Discover valuable information on snakebite prevention. It's a unique opportunity for nature enthusiasts and curious minds alike. Explore and appreciate Kenya's rich biodiversity at Nairobi Snake Park!



",6,5555,1,1,-1.463457558
