user_id,experience_id,viewed,liked,shared,bucketlist,purchased,attended,createdAt,score
776,6507ee68313443081a27234a,1,0,1,0,0,0,2023-10-20 03:31:32,1
1443,64fc2511148fd2e0b23d5031,1,1,1,1,0,0,2023-08-23 10:25:18,3
844,64fc4dd63d690a3e195ee6ee,1,0,1,1,1,0,2023-07-12 18:16:51,3
422,64fc46763d690a3e195ee6c6,1,1,0,0,0,0,2023-09-13 23:35:08,1
739,64fc3d483d690a3e195ee6a4,1,1,0,0,0,0,2023-08-04 23:46:06,1
1159,65285a2e66f321cbd9ef4ba0,1,1,1,0,0,0,2023-05-17 19:06:45,2
228,64fca0063d690a3e195ee937,1,0,0,0,0,0,2023-08-19 05:12:56,0
413,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-11-02 00:28:57,1
1547,64fc90f13d690a3e195ee8e0,1,1,0,0,0,0,2023-04-05 03:56:36,1
1386,64fc46763d690a3e195ee6c6,1,1,0,0,0,0,2023-05-30 07:50:55,1
1673,64fc4dd63d690a3e195ee6ee,1,0,1,1,0,0,2023-10-18 16:04:45,2
1324,64fc7a953d690a3e195ee83c,1,0,1,1,1,0,2023-08-19 10:19:10,3
649,64fc90f13d690a3e195ee8e0,1,1,1,0,0,0,2023-03-19 13:11:05,2
1202,64fc2511148fd2e0b23d5031,1,0,0,0,0,0,2023-10-25 05:58:36,0
602,64fca7ce3d690a3e195ee97a,1,0,1,0,0,0,2023-10-02 19:44:33,1
1576,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-10-18 20:56:29,1
1597,6507ee68313443081a27234a,1,1,1,0,0,0,2023-05-19 02:00:51,2
599,64fc8bc73d690a3e195ee898,1,1,0,0,0,0,2023-08-22 18:23:39,1
1451,64fc2511148fd2e0b23d5031,1,0,1,0,0,0,2023-05-02 01:48:46,1
550,64fc7a953d690a3e195ee83c,1,1,1,0,0,0,2023-08-14 06:38:51,2
185,64fc46763d690a3e195ee6c6,1,1,0,1,1,0,2023-04-17 11:37:12,3
1676,6507ee68313443081a27234a,1,1,0,1,0,0,2023-07-06 15:00:35,2
81,64fc3d483d690a3e195ee6a4,1,1,1,1,0,0,2023-05-21 19:51:41,3
421,64fc46763d690a3e195ee6c6,1,1,1,0,0,0,2023-05-07 02:43:02,2
407,65285a2e66f321cbd9ef4ba0,1,1,1,1,1,0,2023-07-05 22:56:19,4
1085,64fc7a953d690a3e195ee83c,1,0,1,0,0,0,2023-05-20 02:25:28,1
997,64fc9b6b3d690a3e195ee90a,1,1,1,1,0,0,2023-03-23 04:04:03,3
80,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-05-17 18:31:00,1
1384,6507ee68313443081a27234a,1,1,1,0,0,0,2023-07-24 12:16:57,2
852,64fc7f3d3d690a3e195ee882,1,1,1,0,0,0,2023-08-02 06:08:46,2
1063,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-06-28 17:09:40,0
1500,64fca7ce3d690a3e195ee97a,1,1,0,1,1,0,2023-05-01 19:48:54,3
1051,65285a2e66f321cbd9ef4ba0,1,1,0,1,0,0,2023-07-18 22:10:42,2
117,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-08-07 09:33:32,1
1166,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-09-26 18:19:04,1
323,64fc3d483d690a3e195ee6a4,1,0,0,0,0,0,2023-10-21 05:06:01,0
1052,64dfb10e7792cee05d3328d3,1,1,1,0,1,0,2023-07-06 01:33:10,4
219,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-11-05 08:19:10,0
951,64fca0063d690a3e195ee937,1,0,0,0,0,0,2023-04-18 16:14:06,0
1036,64fc46763d690a3e195ee6c6,1,1,1,1,1,1,2023-11-07 22:06:13,5
321,64fca0063d690a3e195ee937,1,0,1,1,0,0,2023-09-25 00:32:29,2
1179,64fca2693d690a3e195ee94d,1,0,1,0,0,0,2023-03-26 14:50:22,1
1572,65083cd6313443081a272366,1,1,0,0,0,0,2023-03-21 03:21:50,1
1639,64fc2511148fd2e0b23d5031,1,0,0,0,0,0,2023-09-08 14:35:29,0
67,64fca7ce3d690a3e195ee97a,1,0,0,0,0,0,2023-11-08 11:26:28,0
66,64fc9b6b3d690a3e195ee90a,1,0,0,0,1,0,2023-04-16 22:25:26,1
1632,65285a2e66f321cbd9ef4ba0,1,1,0,0,0,0,2023-10-13 19:00:45,1
700,64fc3d483d690a3e195ee6a4,1,1,0,0,1,1,2023-11-02 16:57:34,3
585,64fc8bc73d690a3e195ee898,1,0,0,0,1,0,2023-11-10 02:37:22,1
1247,64fc2511148fd2e0b23d5031,1,1,1,0,0,0,2023-11-08 01:49:05,2
1558,64dfb10e7792cee05d3328d3,1,1,1,0,0,0,2023-08-17 08:42:18,2
213,64fc3d483d690a3e195ee6a4,1,1,0,0,0,0,2023-04-07 15:55:27,1
1699,64fc7a953d690a3e195ee83c,1,0,1,1,0,0,2023-03-15 02:29:37,2
1233,64fc4dd63d690a3e195ee6ee,1,1,1,1,0,0,2023-05-14 14:25:30,3
1262,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-06-19 09:03:16,0
1307,65285a2e66f321cbd9ef4ba0,1,1,0,0,0,0,2023-09-24 05:45:27,1
147,64fca7ce3d690a3e195ee97a,1,0,0,0,0,0,2023-09-22 15:42:41,0
243,64fc90f13d690a3e195ee8e0,1,1,1,0,0,0,2023-04-04 17:23:00,2
186,64fca0063d690a3e195ee937,1,1,0,1,0,0,2023-11-10 03:44:55,2
1353,64fca2693d690a3e195ee94d,1,0,0,0,0,0,2023-10-22 23:15:06,0
604,64fc7f3d3d690a3e195ee882,1,0,1,0,0,0,2023-06-03 06:28:09,1
863,64fc3d483d690a3e195ee6a4,1,0,1,0,0,0,2023-08-31 08:43:25,1
1431,64fca7ce3d690a3e195ee97a,1,1,0,1,1,0,2023-11-01 12:17:20,3
1168,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-04-18 15:31:10,1
1663,64dfb10e7792cee05d3328d3,1,0,0,0,0,0,2023-06-17 08:42:42,0
1145,64fca7ce3d690a3e195ee97a,1,0,0,1,0,0,2023-07-01 22:11:53,1
1000,64fc8bc73d690a3e195ee898,1,0,1,1,0,0,2023-04-01 20:48:04,2
1309,64dfb10e7792cee05d3328d3,1,0,1,1,1,1,2023-07-06 03:29:08,4
1176,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-09-19 02:19:13,1
1472,64fc46763d690a3e195ee6c6,1,0,1,1,0,0,2023-05-21 01:31:57,2
1294,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-05-22 07:43:06,0
1238,64fc7a953d690a3e195ee83c,1,1,0,1,0,0,2023-10-30 06:13:28,2
276,64fc3d483d690a3e195ee6a4,1,0,1,0,0,0,2023-06-21 07:38:04,1
912,64fca0063d690a3e195ee937,1,0,1,0,0,0,2023-09-03 12:24:25,1
57,64fc9b6b3d690a3e195ee90a,1,1,0,1,1,0,2023-09-03 06:24:28,3
1284,64fc4dd63d690a3e195ee6ee,1,1,1,1,1,0,2023-11-02 23:01:21,4
1572,6507ee68313443081a27234a,1,0,1,0,0,0,2023-06-11 07:54:19,1
1219,65083cd6313443081a272366,1,0,0,0,0,0,2023-03-23 23:24:33,0
1683,64fca0063d690a3e195ee937,1,0,1,1,0,0,2023-03-31 23:57:02,2
1162,64fc46763d690a3e195ee6c6,1,1,0,0,1,0,2023-04-19 13:53:05,1
1144,64fc4dd63d690a3e195ee6ee,1,0,0,0,0,0,2023-07-01 23:48:41,0
1694,65285a2e66f321cbd9ef4ba0,1,1,1,0,0,0,2023-07-24 05:35:43,2
1032,65083cd6313443081a272366,1,1,0,0,1,1,2023-05-29 12:52:42,3
588,64fca0063d690a3e195ee937,1,0,0,0,0,0,2023-10-25 09:19:58,0
1102,64fc7a953d690a3e195ee83c,1,0,1,0,0,0,2023-06-04 10:59:31,1
1210,64fc7a953d690a3e195ee83c,1,0,0,1,1,1,2023-08-23 09:49:24,3
732,64fc3d483d690a3e195ee6a4,1,1,0,1,1,0,2023-05-20 21:51:08,3
540,64fc9b6b3d690a3e195ee90a,1,0,1,1,0,0,2023-04-08 08:15:38,2
547,65083cd6313443081a272366,1,1,0,0,0,0,2023-08-16 12:47:03,1
114,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-05-16 13:09:15,0
1636,64fc3d483d690a3e195ee6a4,1,0,1,0,0,0,2023-04-17 10:41:09,1
1153,6507ee68313443081a27234a,1,1,1,0,0,0,2023-07-15 18:59:04,2
1109,64fc46763d690a3e195ee6c6,1,1,0,0,1,0,2023-11-03 07:33:56,2
1428,65083cd6313443081a272366,1,1,1,0,0,0,2023-06-07 16:44:39,2
473,64fc46763d690a3e195ee6c6,1,1,1,0,0,0,2023-03-14 21:19:43,2
1423,64fca0063d690a3e195ee937,1,0,0,0,0,0,2023-09-07 16:30:40,0
467,65083cd6313443081a272366,1,1,0,1,0,0,2023-09-16 09:38:35,2
740,64fca7ce3d690a3e195ee97a,1,1,0,0,1,1,2023-05-12 12:36:08,3
918,64fca2693d690a3e195ee94d,1,1,0,0,0,0,2023-10-26 23:18:23,1
716,64fca0063d690a3e195ee937,1,0,1,0,0,0,2023-06-08 04:10:07,1
1666,64fc3d483d690a3e195ee6a4,1,1,1,1,1,0,2023-07-26 08:30:41,4
259,64fca0063d690a3e195ee937,1,0,1,1,0,0,2023-08-01 08:51:48,2
23,65285a2e66f321cbd9ef4ba0,1,1,1,0,0,0,2023-03-29 01:35:56,2
1373,6507ee68313443081a27234a,1,0,0,1,0,0,2023-08-25 13:01:19,1
887,64fc7f3d3d690a3e195ee882,1,1,1,1,1,1,2023-05-02 18:59:42,5
829,64fca2693d690a3e195ee94d,1,1,1,1,0,0,2023-08-27 10:04:31,3
533,64fc46763d690a3e195ee6c6,1,1,0,0,0,0,2023-11-06 10:50:28,1
983,64fc90f13d690a3e195ee8e0,1,1,0,0,1,0,2023-04-24 04:06:38,2
884,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-05-31 04:07:52,1
1344,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-07-06 08:56:33,1
886,64fc4dd63d690a3e195ee6ee,1,1,1,0,0,0,2023-09-27 16:23:33,2
637,64fc90f13d690a3e195ee8e0,1,0,1,0,0,0,2023-11-10 09:38:46,1
1197,65083cd6313443081a272366,1,0,1,0,1,1,2023-07-17 04:08:10,2
162,64fc4dd63d690a3e195ee6ee,1,0,1,0,0,0,2023-07-18 11:41:14,1
1038,64fca2693d690a3e195ee94d,1,0,0,1,0,0,2023-08-23 20:05:03,1
989,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-07-28 23:49:49,0
175,65083cd6313443081a272366,1,0,0,0,0,0,2023-08-04 14:08:07,0
1032,65083cd6313443081a272366,1,0,0,0,0,0,2023-06-02 09:53:44,0
883,64fc2511148fd2e0b23d5031,1,1,0,1,0,0,2023-06-25 02:16:49,2
1401,64fca0063d690a3e195ee937,1,1,1,0,0,0,2023-08-13 22:32:09,2
1491,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-03-22 22:29:27,1
1023,64fc3d483d690a3e195ee6a4,1,1,1,1,1,0,2023-08-09 12:38:11,4
814,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-09-26 11:24:56,1
1205,64fc7f3d3d690a3e195ee882,1,0,0,0,0,0,2023-09-06 23:08:07,0
1521,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-07-10 11:37:02,1
1445,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-05-24 03:04:41,0
925,64fc7f3d3d690a3e195ee882,1,0,1,0,0,0,2023-10-25 09:37:23,1
1662,64fc90f13d690a3e195ee8e0,1,0,0,0,0,0,2023-07-04 14:22:39,0
685,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-03-19 02:03:54,0
985,64fc7a953d690a3e195ee83c,1,1,1,1,1,0,2023-07-26 08:38:44,4
503,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-09-23 13:44:37,0
33,64dfb10e7792cee05d3328d3,1,0,0,0,0,0,2023-07-01 23:06:04,0
1475,64fc4dd63d690a3e195ee6ee,1,1,0,0,0,0,2023-09-07 16:29:44,1
692,64fc3d483d690a3e195ee6a4,1,1,0,0,0,0,2023-05-20 18:55:04,1
1188,64fc3d483d690a3e195ee6a4,1,1,0,1,1,1,2023-07-14 16:49:30,4
620,64fc8bc73d690a3e195ee898,1,0,1,0,0,0,2023-10-15 21:44:10,1
543,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-11-08 06:29:16,0
1181,6507ee68313443081a27234a,1,1,0,0,0,0,2023-09-27 16:01:43,1
779,64fc7f3d3d690a3e195ee882,1,0,1,0,1,0,2023-05-20 19:06:32,2
289,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-11-10 08:47:11,0
41,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-07-02 06:36:25,0
701,64fc90f13d690a3e195ee8e0,1,0,0,0,0,0,2023-06-19 03:20:51,0
739,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-05-19 20:02:56,0
1203,64fc90f13d690a3e195ee8e0,1,0,0,1,0,0,2023-08-12 03:46:52,1
344,64fc3d483d690a3e195ee6a4,1,1,1,0,0,0,2023-10-12 05:24:33,2
1274,64fc4dd63d690a3e195ee6ee,1,0,1,1,0,0,2023-07-09 21:02:25,2
893,64fc7f3d3d690a3e195ee882,1,0,1,0,0,0,2023-05-10 21:07:07,1
1081,64fca7ce3d690a3e195ee97a,1,0,0,0,0,0,2023-08-28 14:04:13,0
1201,64fc8bc73d690a3e195ee898,1,0,1,1,0,0,2023-05-14 09:36:39,2
49,64dfb10e7792cee05d3328d3,1,0,0,0,0,0,2023-08-03 23:25:54,0
1210,64fc7a953d690a3e195ee83c,1,1,1,0,0,0,2023-07-09 07:32:09,2
255,65285a2e66f321cbd9ef4ba0,1,1,1,0,0,0,2023-08-23 17:47:10,2
229,64fc3d483d690a3e195ee6a4,1,0,1,1,0,0,2023-07-16 03:07:43,2
1148,64fc8bc73d690a3e195ee898,1,0,1,0,0,0,2023-04-12 19:18:51,1
1531,64fca7ce3d690a3e195ee97a,1,0,0,0,0,0,2023-05-17 18:12:57,0
1696,64fc7f3d3d690a3e195ee882,1,0,0,0,0,0,2023-05-22 08:51:23,0
6,64fc7a953d690a3e195ee83c,1,1,1,1,0,0,2023-06-23 09:35:23,3
1586,64fc9b6b3d690a3e195ee90a,1,1,0,0,1,0,2023-07-17 09:50:52,2
441,64fc4dd63d690a3e195ee6ee,1,0,1,0,0,0,2023-06-25 14:52:09,1
887,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-07-27 23:47:31,0
203,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-05-26 13:14:38,1
325,64fc7f3d3d690a3e195ee882,1,1,1,0,1,0,2023-06-13 07:36:13,3
433,64fc8bc73d690a3e195ee898,1,0,0,1,0,0,2023-05-26 03:26:13,1
1327,64fca7ce3d690a3e195ee97a,1,0,0,0,0,0,2023-05-18 00:47:23,0
618,65083cd6313443081a272366,1,1,0,1,0,0,2023-07-23 02:04:12,2
1097,64fca2693d690a3e195ee94d,1,0,0,0,0,0,2023-03-28 05:15:51,0
433,65285a2e66f321cbd9ef4ba0,1,1,0,0,0,0,2023-10-06 19:20:02,1
384,65285a2e66f321cbd9ef4ba0,1,1,0,0,0,0,2023-08-09 21:07:08,1
583,64dfb10e7792cee05d3328d3,1,1,1,1,1,0,2023-05-11 21:33:21,4
261,64fc9b6b3d690a3e195ee90a,1,1,1,0,0,0,2023-08-08 11:37:46,2
727,64fca2693d690a3e195ee94d,1,1,0,0,0,0,2023-04-07 05:03:14,1
328,64fca2693d690a3e195ee94d,1,1,0,0,1,1,2023-05-25 06:44:48,3
762,64fc8bc73d690a3e195ee898,1,1,0,0,0,0,2023-09-05 04:20:29,1
157,65285a2e66f321cbd9ef4ba0,1,1,1,0,1,1,2023-10-09 06:10:33,4
585,64fc8bc73d690a3e195ee898,1,1,1,0,0,0,2023-09-10 06:14:07,2
1038,65285a2e66f321cbd9ef4ba0,1,1,1,0,0,0,2023-04-20 21:24:25,2
1697,65285a2e66f321cbd9ef4ba0,1,0,0,0,0,0,2023-05-10 03:39:45,0
935,64fc4dd63d690a3e195ee6ee,1,1,0,0,0,0,2023-06-19 12:33:54,1
1208,64fc2511148fd2e0b23d5031,1,1,1,0,0,0,2023-09-21 18:28:18,2
1014,64fca0063d690a3e195ee937,1,1,0,0,1,0,2023-10-05 06:41:04,2
915,64fc3d483d690a3e195ee6a4,1,1,1,0,0,0,2023-05-17 01:48:59,2
485,64fc90f13d690a3e195ee8e0,1,0,1,0,0,0,2023-03-16 14:05:52,1
11,65285a2e66f321cbd9ef4ba0,1,0,1,0,0,0,2023-10-14 15:38:56,1
1279,64fc7f3d3d690a3e195ee882,1,1,1,0,0,0,2023-06-24 16:41:13,2
1091,64fca2693d690a3e195ee94d,1,1,1,0,0,0,2023-10-07 15:26:34,2
1003,65285a2e66f321cbd9ef4ba0,1,1,1,0,0,0,2023-03-15 13:24:12,2
725,64fc4dd63d690a3e195ee6ee,1,0,0,0,0,0,2023-07-07 08:06:49,0
390,64fc4dd63d690a3e195ee6ee,1,0,0,0,0,0,2023-07-27 23:05:25,0
537,64fc46763d690a3e195ee6c6,1,1,1,1,1,1,2023-06-16 18:55:00,5
195,64fc90f13d690a3e195ee8e0,1,0,0,0,0,0,2023-10-18 14:19:20,0
1618,64fca2693d690a3e195ee94d,1,1,0,0,0,0,2023-06-21 17:17:15,1
245,64fc8bc73d690a3e195ee898,1,1,0,1,1,1,2023-10-03 01:49:25,4
455,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-05-09 21:15:07,1
573,64fc3d483d690a3e195ee6a4,1,0,1,1,1,0,2023-06-13 00:52:05,2
1538,64fc90f13d690a3e195ee8e0,1,1,1,0,0,0,2023-09-05 03:26:46,2
247,64fc4dd63d690a3e195ee6ee,1,1,0,0,0,0,2023-05-27 21:45:13,1
430,64fc3d483d690a3e195ee6a4,1,1,0,0,0,0,2023-08-11 05:29:25,1
320,64fc46763d690a3e195ee6c6,1,1,1,1,0,0,2023-03-14 01:23:43,3
359,64dfb10e7792cee05d3328d3,1,0,0,0,0,0,2023-06-29 17:23:45,0
981,64fc46763d690a3e195ee6c6,1,1,1,0,0,0,2023-08-13 18:31:35,2
115,64fca7ce3d690a3e195ee97a,1,1,0,0,0,0,2023-03-15 11:40:10,1
674,64fc2511148fd2e0b23d5031,1,1,0,0,1,1,2023-05-30 04:35:23,3
1553,64fc9b6b3d690a3e195ee90a,1,1,1,1,1,0,2023-05-12 16:20:28,4
1111,64fc2511148fd2e0b23d5031,1,0,1,0,0,0,2023-08-30 13:50:27,1
317,64fc2511148fd2e0b23d5031,1,1,0,0,1,1,2023-07-03 16:58:20,3
398,6507ee68313443081a27234a,1,1,0,0,0,0,2023-05-11 08:18:41,1
724,64fc9b6b3d690a3e195ee90a,1,0,0,1,1,1,2023-06-08 10:50:53,2
163,64fc3d483d690a3e195ee6a4,1,0,1,1,1,0,2023-10-28 23:37:19,3
1200,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-03-18 03:47:12,0
1591,64dfb10e7792cee05d3328d3,1,0,0,0,1,0,2023-06-07 09:07:50,1
1570,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-03-31 22:25:10,0
1266,64fc46763d690a3e195ee6c6,1,1,0,0,1,1,2023-07-24 12:24:12,3
1634,64fc90f13d690a3e195ee8e0,1,1,1,1,1,0,2023-04-25 12:24:03,4
437,64fc7f3d3d690a3e195ee882,1,1,0,0,0,0,2023-04-23 10:34:20,1
273,64fc7a953d690a3e195ee83c,1,1,0,0,0,0,2023-04-15 12:52:02,1
1429,64fc7f3d3d690a3e195ee882,1,0,1,0,0,0,2023-10-03 10:34:00,1
1287,64fca2693d690a3e195ee94d,1,1,1,0,0,0,2023-10-16 00:44:19,2
665,65285a2e66f321cbd9ef4ba0,1,1,1,0,0,0,2023-03-28 10:40:28,2
256,6507ee68313443081a27234a,1,1,1,0,1,1,2023-10-11 04:47:57,4
887,64fc7f3d3d690a3e195ee882,1,0,0,0,0,0,2023-06-15 01:59:32,0
54,64fc46763d690a3e195ee6c6,1,0,0,0,0,0,2023-04-04 05:51:01,0
405,64fca7ce3d690a3e195ee97a,1,1,1,1,0,0,2023-04-21 14:14:51,3
194,64fc90f13d690a3e195ee8e0,1,0,1,0,0,0,2023-10-28 16:56:12,1
515,64fc7f3d3d690a3e195ee882,1,1,1,1,0,0,2023-04-11 02:43:54,3
556,6507ee68313443081a27234a,1,1,0,1,0,0,2023-08-23 18:09:42,2
949,64fc4dd63d690a3e195ee6ee,1,1,0,0,1,0,2023-06-19 09:30:30,2
373,64fc9b6b3d690a3e195ee90a,1,1,0,0,0,0,2023-08-14 21:26:13,1
39,64fc8bc73d690a3e195ee898,1,1,1,1,1,1,2023-04-07 14:48:39,5
1,65083cd6313443081a272366,1,1,0,0,0,0,2023-09-07 17:47:11,1
1175,64fc8bc73d690a3e195ee898,1,1,0,0,1,0,2023-03-16 03:01:30,2
1067,65083cd6313443081a272366,1,1,0,0,1,0,2023-05-23 10:43:46,2
877,64fc8bc73d690a3e195ee898,1,0,0,0,0,0,2023-04-06 17:34:43,0
1083,64fc4dd63d690a3e195ee6ee,1,1,1,0,0,0,2023-08-12 04:41:09,2
591,64fc4dd63d690a3e195ee6ee,1,0,1,1,0,0,2023-07-26 08:17:20,2
444,64fca0063d690a3e195ee937,1,1,0,0,0,0,2023-09-20 13:43:31,1
602,64dfb10e7792cee05d3328d3,1,0,0,0,0,0,2023-11-10 21:22:45,0
148,64fc9b6b3d690a3e195ee90a,1,0,1,1,1,0,2023-03-30 08:24:12,3
536,65083cd6313443081a272366,1,1,0,0,0,0,2023-08-17 20:29:39,1
49,64fca7ce3d690a3e195ee97a,1,1,1,0,0,0,2023-07-12 15:04:08,2
797,64fc7f3d3d690a3e195ee882,1,0,0,0,0,0,2023-08-23 07:47:32,0
1690,64fca2693d690a3e195ee94d,1,0,0,0,0,0,2023-08-09 04:05:54,0
403,65285a2e66f321cbd9ef4ba0,1,0,1,0,0,0,2023-09-10 20:19:57,1
927,64fc4dd63d690a3e195ee6ee,1,1,0,0,0,0,2023-05-19 08:17:02,1
608,6507ee68313443081a27234a,1,1,0,0,0,0,2023-03-16 19:33:04,1
1323,64fc8bc73d690a3e195ee898,1,1,0,0,0,0,2023-10-18 21:10:55,1
87,64fc7a953d690a3e195ee83c,1,0,1,1,1,0,2023-09-05 17:41:13,3
163,64fc7f3d3d690a3e195ee882,1,1,0,0,1,0,2023-11-05 18:30:42,2
1075,6507ee68313443081a27234a,1,0,1,1,0,0,2023-03-27 23:45:54,2
142,64dfb10e7792cee05d3328d3,1,0,1,1,0,0,2023-08-05 00:19:46,2
1573,64fca0063d690a3e195ee937,1,1,0,0,0,0,2023-09-22 13:06:25,1
499,64fc7a953d690a3e195ee83c,1,0,0,0,0,0,2023-07-11 23:27:04,0
109,64fc90f13d690a3e195ee8e0,1,0,1,1,0,0,2023-07-22 05:48:46,2
1335,64fc46763d690a3e195ee6c6,1,1,1,0,0,0,2023-10-18 20:15:58,2
864,64fc4dd63d690a3e195ee6ee,1,1,0,0,0,0,2023-03-19 00:07:40,1
925,64fc7f3d3d690a3e195ee882,1,0,1,1,1,0,2023-06-03 17:27:59,3
629,64fc2511148fd2e0b23d5031,1,0,1,0,0,0,2023-11-03 07:44:09,1
960,64fc3d483d690a3e195ee6a4,1,0,0,0,0,0,2023-07-28 17:44:42,0
675,64dfb10e7792cee05d3328d3,1,0,0,0,0,0,2023-04-25 19:32:35,0
68,64fc2511148fd2e0b23d5031,1,1,1,1,0,0,2023-04-07 03:00:11,3
1287,64fca2693d690a3e195ee94d,1,1,1,0,0,0,2023-08-30 05:22:02,2
134,65083cd6313443081a272366,1,1,1,0,0,0,2023-08-13 22:51:44,2
231,64dfb10e7792cee05d3328d3,1,0,1,1,0,0,2023-09-17 01:33:06,2
1098,64fc9b6b3d690a3e195ee90a,1,0,0,0,0,0,2023-06-11 13:40:07,0
546,64fc46763d690a3e195ee6c6,1,1,1,0,0,0,2023-04-04 19:51:35,2
165,64fc46763d690a3e195ee6c6,1,0,0,0,1,0,2023-07-17 17:04:40,1
393,6507ee68313443081a27234a,1,1,1,1,0,0,2023-09-20 11:49:08,3
278,64fc2511148fd2e0b23d5031,1,0,0,0,0,0,2023-11-02 17:31:49,0
1236,64fc46763d690a3e195ee6c6,1,0,1,1,0,0,2023-06-05 18:42:18,2
470,64fc8bc73d690a3e195ee898,1,0,1,1,0,0,2023-08-26 21:28:31,2
69,64fc2511148fd2e0b23d5031,1,1,1,1,0,0,2023-09-14 03:22:48,3
484,64fc46763d690a3e195ee6c6,1,0,0,0,0,0,2023-08-27 08:04:36,0
99,64fc2511148fd2e0b23d5031,1,0,0,0,0,0,2023-06-18 07:57:42,0
1050,64fc3d483d690a3e195ee6a4,1,1,1,0,0,0,2023-09-11 10:43:22,2
30,64fca7ce3d690a3e195ee97a,1,0,0,0,0,0,2023-04-04 17:37:55,0
735,64fca7ce3d690a3e195ee97a,1,1,1,1,0,0,2023-08-06 16:29:13,3
274,6507ee68313443081a27234a,1,0,1,1,1,0,2023-04-03 14:13:07,3
1620,64fc7f3d3d690a3e195ee882,1,1,1,1,0,0,2023-07-12 05:39:42,3
1108,64fca0063d690a3e195ee937,1,0,1,1,1,0,2023-10-01 09:56:28,3
174,64fca7ce3d690a3e195ee97a,1,1,1,0,0,0,2023-05-16 14:28:42,2
530,6507ee68313443081a27234a,1,0,0,0,0,0,2023-07-19 17:56:30,0
1628,64fc90f13d690a3e195ee8e0,1,1,0,0,0,0,2023-09-15 11:28:48,1
1345,64fca2693d690a3e195ee94d,1,0,0,0,0,0,2023-09-13 15:41:06,0
692,64fca7ce3d690a3e195ee97a,1,1,1,1,0,0,2023-05-18 22:11:32,3
47,64fca0063d690a3e195ee937,1,1,0,0,0,0,2023-05-15 16:11:32,1
1220,64fc8bc73d690a3e195ee898,1,1,0,1,1,0,2023-09-09 23:27:53,3
871,64fca0063d690a3e195ee937,1,1,0,1,1,1,2023-05-07 01:18:52,4
464,64fc2511148fd2e0b23d5031,1,0,0,0,0,0,2023-10-25 03:36:48,0
143,64dfb10e7792cee05d3328d3,1,0,0,0,0,0,2023-06-24 12:13:03,0
346,64fc7f3d3d690a3e195ee882,1,1,1,1,1,0,2023-09-23 11:18:19,4
922,64fca0063d690a3e195ee937,1,0,0,0,0,0,2023-07-23 10:50:46,0
473,64fc7f3d3d690a3e195ee882,1,1,0,0,0,0,2023-03-27 07:53:21,1
1178,65083cd6313443081a272366,1,1,0,1,1,1,2023-04-06 13:19:47,4
114,64fc7f3d3d690a3e195ee882,1,0,1,0,0,0,2023-08-14 04:28:47,1
1699,6507ee68313443081a27234a,1,0,0,1,1,1,2023-09-18 17:07:35,3
538,64fca0063d690a3e195ee937,1,1,1,1,0,0,2023-08-30 21:12:00,3
1694,64fca0063d690a3e195ee937,1,1,0,1,1,0,2023-04-14 22:12:45,3
260,64fc4dd63d690a3e195ee6ee,1,0,1,0,0,0,2023-09-16 09:01:07,1
1682,65285a2e66f321cbd9ef4ba0,1,1,1,0,0,0,2023-06-20 08:25:50,2
1383,64fca2693d690a3e195ee94d,1,0,1,0,0,0,2023-03-15 14:49:07,1
710,64fca2693d690a3e195ee94d,1,1,1,0,1,1,2023-04-21 05:41:50,4
